"y","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9-4","x_10-3","x_11-6","x_12-6","x_13-6","x_14-6","x_15-6","x_16-2","x_17-6","x_18-4","x_19-6","x_20-5","x_21-6","x_22","x_23","x_24-6","x_25","x_26","x_27","x_28-1","x_29","x_30","x_31","x_32-2","x_33-3","x_34","x_35","x_36-6","x_37-3","x_38-3","x_39-2","x_40-6","x_41","x_42-4","x_43","x_44","x_45-6","x_46","x_47","x_48","x_49","x_50","x_51-6","x_52-6","x_53","x_54","x_55-5","x_56","x_57","x_58","x_59-6","x_60-4","x_61-6","x_62","x_63","x_64","x_65-5","x_66-3","x_67-1","x_68","x_69-2","x_70","x_71","x_72-5","x_73-2","x_74-1","x_75","x_76-3","x_77","x_78-1","x_79-1","x_80","x_81-6","x_82-3","x_83-2","x_84-6","x_85-3","x_86","x_87","x_88-2","x_89","x_90","x_91","x_92","x_93","x_94","x_95-5","x_96-6","x_97-1","x_98","x_99","x_100","x_101","x_102-6","x_103","x_104","x_105","x_106-6","x_107-6","x_108-4","x_109-3","x_110-6","x_111-5"
22481,4.4,9997.9,331131,205.288,108.2,228371,123.8,1623,1535,6400000,307094,54.8,56.2,49.9,52.9,40.5,49,53.5,46.5,57.8,56,3.6,371.5,6.7,221763,322798,39.1,45.8,61287,28996,66642,195.9,113865,70128,1268,16409,1911,160,79.01967,0.48,7353,20.43,146320,119640,24230,42756,51791,11881,37033,7808,1673,17.1,4657,373,1770,2985,5287,301021,0.81,1570,6.7,99.3706,80.4,434341,1.27,112.6,1020058,259740,109.7,1442822,1839.3,211168,54.51,2.278,7.11,0.966,2.667,166.8,162.7,160.9,4.72,28.09,79.01966858,2.8,526.492,114.339,101.903,7.568,168.605,92877,161806,-68929,99.3706,1421672,1.32,717.3022,16.704,7.198197296,10.2781973,11895.9,10819.7,3631.3,2493.8593,8.25,5.26,5.51,6.43,87,1.1532,10.9888,1.2617
14752,4.5,10018.8,329476,205.904,106.3,233557,135.6,1539,1638,5740000,304567,54.1,54.3,49.6,51.3,47,52,47.5,44.5,56.9,57,3.2,337.8,7.3,223005,324202,38.8,46,60734,29727,67250,223.9,87838,65048,619,19883,2149,192,57.20262,0.36,7518,20.53,145586,119609,24926,42809,51955,11918,36798,7846,1623,16.3,4534,356,1826,2890,5153,301254,0.87,1649,7.3,100.092,80.8,436743,1.25,111.7,1017736,252734,110.4,1413587,1935.9,210501,59.28,2.563,7.6,0.893,2.834,169.3,164.1,161,4.73,22.34,57.20262146,2.9,541.373,97.13,99.098,6.739,166.292,92573,159655,-67082,100.092,1429451,1.31,722.8345,16.015,7.092924763,10.24292476,11919.1,10817.2,3646.8,2503.1227,8.25,5.25,5.51,6.42,90,1.1763,10.8854,1.2888
15093,4.4,10030.3,334291,206.755,108.5,227712,136.5,1536,1626,5790000,312164,50.8,50.7,49.2,53.1,49,50.5,53,46.5,54.3,56.5,3,312.5,6.6,226362,325304,38.9,46.1,62966,29718,64658,224.7,78933,60524,1058,18791,1436,152,69.88729,0.16,7733,20.44,145903,120846,25507,43309,51719,11962,36515,7693,1780,16.2,4531,362,1724,2978,5217,301483,1.11,1409,6.6,100.1357,80.7,443816,1.22,112.4,1004952,267646,111.9,1446592,1902.5,218230,60.44,2.845,7.64,0.975,2.796,171.4,165.3,161.4,4.6,23.66,69.88729095,2.46,519.496,83.659,104.784,9.664,174.334,94330,161050,-66720,100.1357,1438789,1.29,728.6958,16.215,7.109885743,10.18988574,11947.5,10811.9,3662.4,2520.4152,8.25,5.25,5.33,6.2,94,1.171,10.9133,1.3205
15228,4.6,10024.7,331608,207.234,105.3,229566,137.8,1481,1598,5460000,320162,51.4,52.7,49.8,55.7,47,50.5,59,45,52.5,55.5,2.8,296.7,6.5,224547,326002,38.9,45.9,62016,29745,65177,226.5,70337,58583,1740,18592,1465,140,62.5017,0.1,7926,20.47,146063,122150,25710,43080,51300,11530,36599,7538,1728,16.1,4639,354,1681,2829,5180,301739,0.76,1480,6.5,100.1295,80.6,442857,1.25,114.3,1005385,265475,110.3,1429982,1889.4,212341,63.98,3.146,7.35,1.037,2.808,173.3,166,161.7,4.56,17.44,62.50170135,2.57,506.507,83.367,101.88,7.312,170.543,95344,163137,-67793,100.1295,1446572,1.31,737.5683,16.296,7.292765114,10.51276511,11962.9,10799.5,3695.5,2530.1301,8.25,5.25,5.32,6.22,89,1.1682,10.8546,1.2993
13980,4.7,10047.1,332889,207.603,111.9,239030,127.9,1534,1596,5290000,320249,52.2,51.2,50.3,53.1,46,52,65.5,43.5,54,54.5,2.8,297.3,7.2,226336,326032,38.9,45.7,65386,29729,65377,233,67043,54604,2561,11903,1719,145,74.68187,0.44,7957,20.55,145905,123219,25181,43239,50954,11045,36093,7636,1752,16.3,4430,368,1762,2898,5106,302004,1.06,1495,7.2,100.1757,80.5,445147,1.23,111.9,1018933,267179,110.1,1391260,1854.2,199136,63.46,3.056,6.22,1.108,2.868,173.8,166.1,162.1,4.76,14.29,74.68186951,2.22,468.359,89.113,106.921,9.508,177.084,95773,163679,-67906,100.1757,1448532,1.3,739.0545,15.823,7.017890586,10.30789059,12005.5,10824.3,3706.3,2546.7462,8.25,5.26,5.4,6.34,97,1.135,10.9559,1.308
17741,4.6,10080.7,334064,207.667,105.6,234080,121.2,1512,1470,5270000,332339,55.1,53.8,50.9,52.8,45,53,73,51.5,55.5,61.5,2.6,269.9,7.9,228542,326230,38.7,45.9,65412,29767,65938,238,68315,54817,1469,13580,1487,132,73.29654,0.14,7932,20.64,145682,122870,25439,43314,51403,11275,36781,7221,1867,16.7,4508,319,1787,2890,5131,302267,0.91,1490,7.9,100.3027,80.5,446855,1.22,111.6,1000176,271401,109.7,1485342,2082.3,221659,67.49,2.965,6.22,1.149,2.869,175.1,167.2,162.3,4.72,26.67,73.29653931,1.76,473.914,101.92,106.235,8.068,178.032,97552,163444,-65892,100.3027,1454306,1.28,736.9065,15.498,6.497448479,9.717448479,12021.3,10830.8,3718.2,2566.0851,8.25,5.02,5.39,6.28,92,1.0951,10.9951,1.3246
14800,4.7,10079.7,337169,208.547,99.5,226066,101.5,1356,1493,5120000,340354,50.2,53.1,49.9,51.2,46.5,48,71,47,57,57.5,2.8,298.6,7.9,224955,328039,39,45.6,61697,30081,65369,236.8,67341,54338,1594,14183,1735,137,59.32398,0.16,7838,20.86,146244,121728,25684,43248,51908,11397,37398,7621,1904,17.8,4481,314,1856,2638,5136,302546,0.94,1415,7.9,100.6868,80.8,446200,1.22,110.8,994259,246050,108.7,1431666,2001.3,206880,74.12,2.786,6.08,1.139,2.953,172.4,166,162.3,4.56,18.09,59.32397842,2.31,481.78,85.252,99.199,7.29,165.08,98065,164883,-66818,100.6868,1462302,1.28,730.6796,16.034,7.53382643,10.82382643,12099.6,10858.4,3734,2580.4469,8.03,4.94,5.3,6.27,92,1.0651,11.1144,1.3513
18246,4.7,10067.3,337346,209.19,95.2,229474,115,1405,1407,5070000,345178,57.4,56.2,51.9,50.3,46.5,47,68,54.5,59,58,2.8,297,7.4,225285,329195,38.8,46.2,62865,29188,65056,221.7,68449,52857,4836,10654,1839,167,89.10405,0.24,7796,20.92,145946,122006,25688,43530,52127,11116,37031,7852,1783,16.9,4278,283,1725,2853,5203,302807,0.86,1448,7.4,100.1968,80.4,451536,1.21,110.7,1005532,261505,109.2,1487803,1921.1,218576,72.36,2.803,6.74,1.19,3.075,173.5,167.6,162.9,4.69,22.22,89.10404968,2.49,505.965,87.213,101.938,9.311,170.731,99509,166868,-67359,100.1968,1467158,1.27,735.1159,16.199,8.310698366,11.60069837,12115.4,10838.6,3762.2,2593.1866,7.74,4.76,5.47,6.39,91,1.0502,10.9802,1.3518
14326,4.7,10093,340563,210.834,87.8,232344,88.8,1390,1361,4870000,358048,58.6,56.2,52.2,49.3,41.5,48,65,52.5,56,57.5,2.5,267.9,7.8,226308,331260,39.1,45.9,62748,29291,65190,219.9,63617,50120,3001,15685,1995,161,100.74438,0.3,7647,21.02,146595,121846,25018,43563,52348,11264,37327,7791,1851,16.6,4278,319,1830,2823,5177,303054,0.94,1354,7.8,100.7645,80.8,463832,1.22,111.4,987023,245928,109.5,1412571,1915.5,214007,79.92,2.803,7.1,1.186,3.396,174.7,169.3,163.4,4.75,13.98,100.7443771,2.75,528.967,98.357,98.481,9.122,165.041,100798,171602,-70804,100.7645,1476567,1.28,740.4455,16.127,9.073267327,12.36326733,12169,10828.1,3769.9,2608.4365,7.5,4.49,5.47,6.39,92,1.0579,10.8221,1.3421
13797,5,10085.1,337319,211.445,90.6,242737,68.9,1328,1321,4580000,369495,57.7,59.5,51.9,48.9,45.5,47,63,53.5,56.5,54.5,3,324.5,8.2,224879,334578,39.1,46,60312,29985,67286,237.7,59219,46665,1003,13052,2128,173,89.45453,0.62,7390,21.13,146273,121042,24808,43725,52324,11280,37036,7577,1804,16.5,4323,297,1797,2823,5035,303287,0.74,1330,8.2,100.7407,80.8,461364,1.22,110.7,999467,240444,110.6,1357746,1927,218167,85.8,3.08,7.11,1.295,3.341,179,172.4,163.4,5.1,14.89,89.45452881,2.91,476.503,129.099,101.896,7.554,167.768,101598,169741,-68143,100.7407,1486588,1.29,749.231,16.038,9.108813392,12.60881339,12252.3,10874.1,3802.4,2615.7337,7.33,4.24,5.79,6.7,86,1.0267,10.833,1.3726
18266,5,10074.7,337913,212.174,87.9,237339,70.8,1331,1261,4430000,370632,58.6,57,49.8,50,45.5,51,59,52,57,54.5,3.4,367.3,8.3,230101,334691,39.2,45.9,63875,29365,68360,267.1,60563,48391,2150,15843,2063,191,102.44111,0.78,7053,21.32,146378,119332,24096,43651,52165,11228,36324,7398,1732,17.2,4223,313,1841,2818,4868,303506,0.73,1183,8.3,100.4921,80.7,467991,1.22,112.9,987456,233469,110.5,1387897,1966,218382,94.77,3.018,7.99,1.432,3.308,178.6,171.7,164.1,5,19.77,102.4411087,2.88,477.57,146.971,95.774,7.743,158.581,104441,175412,-70971,100.4921,1502204,1.28,759.6359,15.718,9.294695655,12.79469566,12305.7,10904.7,3812.2,2631.8006,6.98,3.94,5.73,6.65,85,0.9754,10.8146,1.3626
15986,4.9,10045.3,334959,212.687,76.4,233713,78.4,1274,1192,4460000,384672,54.4,54.3,50,49.2,44.5,49,63,50.5,54.5,52.5,3.9,422.3,9.2,227648,334878,38.7,45,62231,30168,66338,268.3,66616,48996,1571,14380,1929,187,108.5438,0.72,6983,21.26,146156,119452,23535,44405,52498,10878,35954,7610,1490,17,4039,268,2071,2809,4863,303711,0.55,1264,9.2,100.2213,80.5,463518,1.23,112.7,985890,221728,110.8,1335398,1958.2,205325,91.69,3.043,8.54,1.556,3.377,181,173.3,164.8,4.67,11.9,108.5438004,2.6,481.241,134.505,89.802,9.885,147.161,107512,179496,-71984,100.2213,1508608,1.28,763.3592,15.383,9.042959271,12.47295927,12354.6,10923.9,3844.2,2646.357,6,2.98,5.79,6.65,82,0.9672,11.0438,1.391
15457,5.1,10063,335339,213.448,65.9,229927,82.2,1195,1224,4410000,395532,54.4,56.3,52,50.7,49,50,67.5,51,57,53,4,436.9,9.2,222043,336977,38.9,45.5,57967,30261,65427,273.6,74546,48154,3197,11832,2013,153,144.98473,1,7047,21.27,146086,119875,24720,44451,52681,10894,36027,7499,1652,16.3,4012,249,1911,2619,4759,303907,0.18,1197,9.2,99.9541,80.3,461214,1.22,113.2,997578,252773,113.2,1445693,1991,214211,92.97,3.028,9.41,1.529,3.881,182.7,173.9,165.1,4.52,15,144.984726,0.17,538.918,122.253,98.408,8.505,162.316,105976,175126,-69150,99.9541,1507861,1.28,772.6866,15.166,9.07490355,12.64490355,12421.5,10946.9,3851,2656.5895,5.66,2.61,5.74,6.59,96,1.0021,11.0319,1.4233
20146,5,10079.5,336921,213.942,62.3,229820,89.5,1022,1149,4170000,408729,56.4,51.3,50.7,51.6,47,54,68,46,58.5,47.5,3.5,381.2,8.5,227772,336849,38.8,46.2,60234,30108,69040,291.7,79180,48305,2025,20232,2346,181,108.10469,2.76,7160,21.39,146132,120027,24736,44351,52819,11353,35837,7630,1729,17,3850,273,1924,2839,4857,304117,0.4,1037,8.5,99.2345,79.8,474955,1.2,116.6,973526,252699,111.5,1423939,1957.9,212512,95.39,3.244,10.18,1.506,4.084,187.9,175.4,165.8,4.53,17.07,108.1046906,2.72,553.254,97.675,95.2,6.783,160.287,110383,182776,-72393,99.2345,1516479,1.26,772.3542,14.795,8.903760976,12.40376098,12394.4,10906.1,3847.5,2665.9503,5.24,2.28,5.66,6.48,116,1.0099,10.8214,1.4683
18778,5.4,10084.1,338102,215.208,57.2,229731,91.7,1142,1094,4120000,402136,52.4,53.7,48.4,52.4,46.5,49,76,41.5,52.5,47.5,7.9,906.3,9.4,225032,336872,38.4,44.6,58075,29342,68045,325.4,79244,47466,2037,20812,1520,136,111.71236,3.96,7324,21.25,145908,120809,25272,43673,52544,11512,36387,7653,1731,17.3,4000,283,1794,2639,4604,304323,0.22,1084,9.4,98.7761,79.4,476130,1.22,114.6,973020,261890,110,1451560,1934.4,220590,105.45,3.458,11.27,1.425,4.425,190.9,175.9,166.3,4.15,16.84,111.7123566,1.4,509.763,84.291,99.94,8.011,166.361,110828,183767,-72939,98.7761,1518603,1.28,784.3885,14.268,9.488413823,13.26841382,12578.4,11430.9,3862.8,2669.67,5,1.98,5.44,6.4,121,0.9986,10.8811,1.4559
18865,5.6,10070.2,339542,217.463,50.4,229437,102.5,1142,1014,4160000,401961,46.5,49.2,48.6,56,49,51.5,75.5,43,58.5,48,5.6,625,9.6,225483,336552,38.8,44.6,58365,29895,68230,346.1,80082,46659,1400,21838,1499,122,102.19691,13,7425,21.35,145737,121845,25291,43611,52735,11424,36031,7694,1868,16.6,3670,239,1823,2620,4782,304556,0.26,1103,9.6,98.579,79.3,483556,1.21,115.1,985401,256152,111.2,1372686,1952.2,217295,112.58,3.766,12.69,1.475,4.677,196.6,178.4,166.6,4.1,10.11,102.196907,2.97,504.282,85.885,94.959,7.901,158.834,115784,186963,-71179,98.579,1530713,1.27,798.2852,14.364,10.53596611,14.45596611,12564.5,11129.1,3869.6,2673.4939,5,2,5.49,6.65,129,1.0029,10.8463,1.4728
16337,5.8,10028.8,337715,219.016,51.9,224808,86.7,1087,967,4110000,414495,48,53.7,47.1,53.8,48,49.5,83.5,44,56,52.5,4.4,491.1,9.3,225989,337740,38.7,45,58261,29678,67341,386.1,79251,44672,1781,22924,1708,177,94.28403,28.98,7448,21.44,145532,122378,25275,43703,52655,10897,36211,7743,1631,17.5,3762,230,1875,2495,4467,304798,0.15,1005,9.3,98.0964,78.9,485833,1.23,115.2,976224,262152,111.3,1422554,1910,196679,125.4,4.054,11.09,1.59,4.703,200.5,181.2,167.4,3.74,10.42,94.28403473,2.21,461.302,91.593,98.442,7.731,164.487,118309,194334,-76025,98.0964,1540923,1.29,799.345,14.065,11.29751208,15.35751208,12441.1,10953.6,3868.5,2677.8082,5,2.01,5.33,6.54,138,1.0137,10.9057,1.4759
17305,6.1,10026.4,335641,218.69,58.5,216523,76.4,1017,1008,4140000,411218,46.4,47.4,45.8,51.6,50,49,84.5,45,56.5,47.5,3.7,403.9,9.7,218304,338121,38.6,44.9,53998,29360,66564,400.4,76517,45233,1305,16311,1609,152,94.55676,51.64,7435,21.49,145203,121556,25098,43823,52626,11020,36059,7706,1792,16.9,3584,265,1842,2375,4580,305045,0.18,1013,9.7,96.5934,77.7,470603,1.24,115.2,987090,261228,109.9,1474209,1844.8,204397,133.88,4.062,8.26,1.7,4.302,205.5,183.4,168.1,3.74,5.43,94.55675507,2.47,460.179,90.151,98.191,7.428,163.325,116219,186261,-70042,96.5934,1541413,1.28,796.272,12.715,11.40801716,15.67801716,12482.2,10865.9,3912.3,2673.6462,5,2,5.53,6.82,142,0.9993,10.7679,1.552
18100,6.1,9960,328719,218.877,61.4,211527,73.9,1160,995,4090000,406082,45.6,48.3,48.2,52.7,44,51,87,47.5,57.5,45,4.4,484.7,10.5,217332,336426,38.3,45.5,53991,30382,63584,426.5,75152,46476,2277,16763,1874,165,109.78897,67.34,7305,21.61,145076,120213,25233,43961,53104,11081,36197,7724,1693,16.5,3210,211,1854,2417,4297,305309,-0.18,973,10.5,92.5289,74.3,453054,1.21,116.1,971630,238701,110.9,1373620,1828.1,204651,133.37,3.779,7.67,1.813,4.024,199,182,168.9,3.51,9.3,109.7889709,2.52,468.035,78.102,87.925,9.108,147.442,107172,175833,-68661,92.5289,1532718,1.27,797.2867,13.834,11.05331988,15.32331988,12493,10878.2,3970.1,2669.0711,5,1.81,5.51,6.89,136,1.0166,10.7328,1.5754
18973,6.5,9915.6,315781,216.995,38.8,192175,68.2,1055,1180,4150000,411710,46.5,48.3,46.6,53.8,50.5,45,91.5,51.5,59.5,48,5.4,596.2,10.3,206296,335790,38.5,44.6,50679,29038,58945,339.1,73372,46529,3465,19396,1934,155,95.87076,78.38,7208,21.7,144802,120020,25894,44257,53485,11007,36314,7817,1811,16.9,3273,226,1813,2443,4454,305554,-0.42,1046,10.3,93.3148,74.9,429887,1.21,115.1,966730,256402,109.1,1445066,1926.7,219850,116.67,3.703,6.74,1.862,3.576,196.9,182.7,170.5,3.68,6.32,95.87075806,2.54,494.725,87.456,96.721,7.994,161.172,105006,174067,-69061,93.3148,1517244,1.26,802.2877,12.688,10.23105789,14.78105789,12469.6,10932.3,3972.4,2669.7643,4.56,0.97,5.55,6.97,139,1.013,10.5146,1.5554
